timestamp,exchange,open,high,low,close,volume,trade_count,vwap,9_EMA,21_EMA,golden_cross,death_cross,up_moves,down_moves,rsi,upper_bound,lower_bound,buy
2022-03-01 06:13:00+00:00,CBSE,111.42,111.59,111.4,111.57,107.84476914,26,111.4682576017,111.63008495843854,111.78378232477614,0,1,0.19999999999998863,0.0,26.24999999999997,0,0,0
2022-03-01 06:14:00+00:00,CBSE,111.58,111.67,111.58,111.61,28.551107,17,111.6256396775,111.62592147728058,111.76301158059924,0,1,0.04000000000000625,0.0,28.048780487805118,0,0,0
2022-03-01 06:15:00+00:00,CBSE,111.64,111.88,111.63,111.83,56.4832259,55,111.771317648,111.66791931588888,111.7707954291393,0,1,0.21999999999999886,0.0,37.5690607734807,0,0,0
2022-03-01 06:16:00+00:00,CBSE,111.84,111.93,111.79,111.92,72.63878892,29,111.8740923594,111.71949687611621,111.78770493702453,0,1,0.09000000000000341,0.0,40.52631578947379,0,0,0
2022-03-01 06:17:00+00:00,CBSE,111.95,112.07,111.9,112.07,28.57949106,35,112.0036168825,111.79088348776342,111.8189961186253,0,1,0.14999999999999147,0.0,42.34693877550995,0,0,0
2022-03-01 06:18:00+00:00,CBSE,112.06,112.16,112.03,112.16,41.23532746,34,112.0562176438,111.86578625281807,111.85605606960183,1,0,0.09000000000000341,0.0,45.320197044335025,0,0,0
2022-03-01 06:19:00+00:00,CBSE,112.11,112.16,112.1,112.16,18.32355281,21,112.1191257415,111.92531532573761,111.88851165143498,1,0,0.0,0.0,48.677248677248755,0,0,0
2022-03-01 06:20:00+00:00,CBSE,112.16,112.18,112.09,112.13,29.15052146,27,112.1129252756,111.96663335211925,111.91389523593377,1,0,0.0,0.030000000000001137,49.19786096256682,0,0,0
2022-03-01 06:21:00+00:00,CBSE,112.2,112.27,112.19,112.26,109.46407838,17,112.2491892786,112.02574283267951,111.94976586812908,1,0,0.13000000000000966,0.0,57.69230769230764,1,0,1
2022-03-01 06:22:00+00:00,CBSE,112.27,112.33,112.23,112.27,20.26516757,27,112.2782926747,112.0748843464405,111.98253799240126,1,0,0.009999999999990905,0.0,61.27167630057802,1,0,1
2022-03-01 06:23:00+00:00,CBSE,112.3,112.51,112.28,112.51,85.93470567,36,112.3490512894,112.16232038215686,112.03590745010966,1,0,0.2400000000000091,0.0,73.44632768361544,1,0,1
2022-03-01 06:24:00+00:00,CBSE,112.47,112.5,112.43,112.5,17.91664588,20,112.465144884,112.23011241679121,112.08238761514528,1,0,0.0,0.010000000000005116,97.0149253731339,1,0,1
2022-03-01 06:25:00+00:00,CBSE,112.45,112.45,112.12,112.12,190.68988812,41,112.2045599398,112.20802317278945,112.08612009857164,1,0,0.0,0.37999999999999545,75.58139534883729,1,0,1
2022-03-01 06:26:00+00:00,CBSE,112.07,112.2,112.07,112.1,80.94090721,27,112.1486367341,112.18636617482352,112.08748610348405,1,0,0.0,0.020000000000010232,72.67080745341563,1,0,1
2022-03-01 06:27:00+00:00,CBSE,112.16,112.18,112.12,112.17,18.19349266,23,112.1524419429,112.18308659623123,112.09554628692072,1,0,0.07000000000000739,0.0,70.27027027027012,1,0,1
2022-03-01 06:28:00+00:00,CBSE,112.17,112.26,112.11,112.26,157.70669313,32,112.1744720329,112.1984931174218,112.11150249435397,1,0,0.09000000000000341,0.0,71.24183006535925,1,0,1
2022-03-01 06:29:00+00:00,CBSE,112.26,112.28,112.17,112.18,39.57088766,26,112.2374344484,112.19478990958818,112.11810809790498,1,0,0.0,0.0799999999999983,62.589928057554,1,0,1
2022-03-01 06:30:00+00:00,CBSE,112.19,112.29,112.19,112.29,103.25595499,30,112.2627568452,112.21385080466669,112.13459350234935,1,0,0.10999999999999943,0.0,63.12056737588645,1,0,1
2022-03-01 06:31:00+00:00,CBSE,112.33,112.38,112.31,112.38,63.51495053,16,112.3709321158,112.2471069919995,112.15801235812283,1,0,0.0899999999999892,0.0,61.481481481481374,1,0,1
2022-03-01 06:32:00+00:00,CBSE,112.44,112.44,112.35,112.41,68.21394281,13,112.3921658671,112.27970625583778,112.18195104809847,1,0,0.030000000000001137,0.0,59.68992248062,1,0,1
2022-03-01 06:33:00+00:00,CBSE,112.43,112.54,112.42,112.52,20.77912162,19,112.4683692278,112.3277893857136,112.21393469116346,1,0,0.10999999999999943,0.0,62.857142857142655,1,0,1
2022-03-01 06:34:00+00:00,CBSE,112.45,112.59,112.45,112.48,1059.41540169,38,112.5022738503,112.35824386237428,112.23901490335973,1,0,0.0,0.03999999999999204,62.411347517730704,1,0,1
2022-03-01 06:35:00+00:00,CBSE,112.48,112.51,112.41,112.46,212.88840276,68,112.4473258633,112.37860169639428,112.25977606421884,1,0,0.0,0.020000000000010232,57.69230769230719,1,0,1
2022-03-01 06:36:00+00:00,CBSE,112.43,112.46,112.4,112.46,83.8451696,44,112.4366963271,112.39488558465453,112.2785297552982,1,0,0.0,0.0,57.364341085271114,1,0,1
2022-03-01 06:37:00+00:00,CBSE,112.43,112.43,112.24,112.27,64.05345385,22,112.2750087891,112.36990327910176,112.2777330224549,1,0,0.0,0.18999999999999773,40.322580645161,0,0,0
2022-03-01 06:38:00+00:00,CBSE,112.32,112.32,112.17,112.23,11.06316292,14,112.2483011529,112.34191797342493,112.27328556387154,1,0,0.0,0.03999999999999204,39.3700787401576,0,0,0
2022-03-01 06:39:00+00:00,CBSE,112.23,112.45,112.19,112.45,50.6185832,23,112.2927064391,112.36353725243502,112.28971348637796,1,0,0.21999999999999886,0.0,64.86486486486478,1,0,1
2022-03-01 06:40:00+00:00,CBSE,112.42,112.43,112.26,112.43,44.25511658,30,112.3570636411,112.37683121560468,112.30272822369446,1,0,0.0,0.01999999999999602,64.86486486486564,1,0,1
2022-03-01 06:41:00+00:00,CBSE,112.45,112.45,112.3,112.35,85.86105802,27,112.3568602354,112.37146451593543,112.3071055897962,1,0,0.0,0.0800000000000125,58.03571428571403,1,0,1
