timestamp,exchange,open,high,low,close,volume,trade_count,vwap,9_EMA,21_EMA,golden_cross,death_cross,up_moves,down_moves,rsi,upper_bound,lower_bound,buy
2022-03-01 06:13:00+00:00,CBSE,327.19,327.32,326.89,326.89,12.56290897,15,327.1791470551,327.2084146424228,327.51950296333837,0,1,0.0,0.30000000000001137,23.390557939914444,0,1,0
2022-03-01 06:14:00+00:00,CBSE,327.16,327.23,327.16,327.22,1.03504122,3,327.219900996,327.2108162116433,327.4837058853574,0,1,0.3300000000000409,0.0,28.456913827656066,0,0,0
2022-03-01 06:15:00+00:00,CBSE,327.47,327.59,327.46,327.53,8.20539337,9,327.5198379083,327.27650185583144,327.4890851192593,0,1,0.30999999999994543,0.0,33.07839388145304,0,0,0
2022-03-01 06:16:00+00:00,CBSE,327.08,327.14,326.94,327.14,17.50899865,9,327.0261307003,327.24857257312925,327.449522942694,0,1,0.0,0.38999999999998636,31.115107913669064,0,0,0
2022-03-01 06:17:00+00:00,CBSE,327.24,327.47,327.1,327.31,0.20972341,6,327.2835244806,327.2610834341394,327.43405743050505,0,1,0.17000000000001592,0.0,31.850533807829194,0,0,0
2022-03-01 06:18:00+00:00,CBSE,327.48,327.52,327.42,327.52,0.43107418,6,327.484129531,327.31362393573846,327.4433975805334,0,1,0.20999999999997954,0.0,44.54342984409791,0,0,0
2022-03-01 06:19:00+00:00,CBSE,327.54,327.57,327.54,327.57,3.66574998,3,327.5620845838,327.36549720668665,327.45691637388416,0,1,0.05000000000001137,0.0,46.91075514874163,0,0,0
2022-03-01 06:20:00+00:00,CBSE,327.69,327.87,327.69,327.87,3.14673073,6,327.8590879686,327.4673370723183,327.50033686680183,0,1,0.30000000000001137,0.0,50.21459227467792,1,0,0
2022-03-01 06:21:00+00:00,CBSE,327.99,328.03,327.91,328.0,1.32636181,5,327.9828573773,327.57466157289264,327.55212243676027,1,0,0.12999999999999545,0.0,56.52173913043478,1,0,1
2022-03-01 06:22:00+00:00,CBSE,328.05,328.17,328.05,328.1,6.47439262,4,328.1124642319,327.6803531512732,327.6081911371312,1,0,0.10000000000002274,0.0,58.67579908675866,1,0,1
2022-03-01 06:23:00+00:00,CBSE,328.17,328.52,328.17,328.52,41.05716792,17,328.3688038592,327.8490793077648,327.7004494303238,1,0,0.4199999999999591,0.0,68.26484018264827,1,0,1
2022-03-01 06:24:00+00:00,CBSE,328.57,328.66,328.55,328.55,29.6114655,23,328.6068754319,327.9897950552755,327.78553429258665,1,0,0.03000000000002956,0.0,81.40161725067381,1,0,1
2022-03-01 06:25:00+00:00,CBSE,328.64,328.64,328.18,328.18,12.29186395,3,328.2997572805,328.0279513645892,327.82467929019504,1,0,0.0,0.37000000000000455,68.26347305389245,1,0,1
2022-03-01 06:26:00+00:00,CBSE,328.1,328.25,328.04,328.04,0.31805466,4,328.2356357193,328.03036693215535,327.8458703014466,1,0,0.0,0.13999999999998636,63.07692307692342,1,0,1
2022-03-01 06:28:00+00:00,CBSE,328.1,328.28,327.97,328.28,11.25473053,11,328.1208129608,328.08039030499947,327.8882772795848,1,0,0.23999999999995225,0.0,71.78683385579957,1,0,1
2022-03-01 06:29:00+00:00,CBSE,328.23,328.23,327.9,327.9,0.04913455,3,328.1205914636,328.04425632938063,327.8894146826579,1,0,0.0,0.37999999999999545,60.493827160493396,1,0,1
2022-03-01 06:30:00+00:00,CBSE,327.72,327.97,327.72,327.95,0.74741821,3,327.7549847145,328.0253816978424,327.89525726894766,1,0,0.05000000000001137,0.0,57.04697986577217,1,0,1
2022-03-01 06:31:00+00:00,CBSE,327.98,327.98,327.97,327.97,0.73326411,5,327.9715593252,328.01429437792416,327.9024255190842,1,0,0.020000000000038654,0.0,65.90038314176314,1,0,1
2022-03-01 06:32:00+00:00,CBSE,328.38,328.75,328.24,328.75,49.56826792,20,328.5835047214,328.16155217198366,327.98330856299657,1,0,0.7799999999999727,0.0,72.36024844720514,1,0,1
2022-03-01 06:33:00+00:00,CBSE,328.56,328.83,328.56,328.83,1.11504105,2,328.5878564484,328.2953265271577,328.06374379253583,1,0,0.07999999999998408,0.0,71.19741100323645,1,0,1
2022-03-01 06:34:00+00:00,CBSE,328.67,328.69,328.5,328.5,8.81071743,9,328.5914531016,328.3362819886123,328.1050190656758,1,0,0.0,0.3299999999999841,63.79821958457004,1,0,1
2022-03-01 06:35:00+00:00,CBSE,328.5,328.5,328.37,328.43,0.10035557,4,328.4220867262,328.3550331972838,328.13565286317544,1,0,0.0,0.06999999999999318,58.91719745222954,1,0,1
2022-03-01 06:36:00+00:00,CBSE,328.43,328.73,328.43,328.73,4.22730178,4,328.4395073728,328.4300509024642,328.191490730531,1,0,0.30000000000001137,0.0,61.02719033232675,1,0,1
